Work ID (Completed),Work ID (Recommended),Work Description,Category,MP Name,State,Constituency,IDA,House,Recommended Amount (₹),Final Settled Amount (₹),Cost Escalation Delta (₹),Cost Escalation Ratio,Cost Escalation (%),Recommendation Date,Completed Date,Execution Duration (Days),Has Images (Completed),Has Images (Recommended),Average Rating
192260,216907,Installing a big hand pump (India Mark III) at a public place,Normal/Others,Dr. Bhim Singh (2024-30),Bihar,Sitting Rajya Sabha,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),Rajya Sabha,85000,81782,-3218,0.9621,-3.79,2025-07-10T00:00:00.000Z,2025-07-22T00:00:00.000Z,12,TRUE,FALSE,
192262,216911,Installing a big hand pump (India Mark III) at a public place,Normal/Others,Dr. Bhim Singh (2024-30),Bihar,Sitting Rajya Sabha,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),Rajya Sabha,85000,81782,-3218,0.9621,-3.79,2025-07-10T00:00:00.000Z,2025-07-22T00:00:00.000Z,12,TRUE,FALSE,
192265,216922,Installing a big hand pump (India Mark III) at a public place,Normal/Others,Dr. Bhim Singh (2024-30),Bihar,Sitting Rajya Sabha,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),Rajya Sabha,85000,81782,-3218,0.9621,-3.79,2025-07-10T00:00:00.000Z,2025-07-22T00:00:00.000Z,12,TRUE,FALSE,
192275,255353,Installing a big hand pump (India Mark III) at a public place,Normal/Others,Dr. Bhim Singh (2024-30),Bihar,Sitting Rajya Sabha,PATNA(DISTRICT PLANNING OFFICER PATNA_IDA),Rajya Sabha,85000,81782,-3218,0.9621,-3.79,2025-12-24T00:00:00.000Z,2025-07-22T00:00:00.000Z,-155,TRUE,FALSE,
179358,179361,samudayik bhawan,Normal/Others,BHOJRAJ NAG,Chhattisgarh,KANKER,BALOD(Collector Balod_IDA),Lok Sabha,700000,693300,-6700,0.9904,-0.96,2025-03-06T00:00:00.000Z,2026-02-27T00:00:00.000Z,358,TRUE,FALSE,
187283,190267,Construction of CC Road,Normal/Others,BIBHU PRASAD TARAI,Odisha,JAGATSINGHPUR,JAGATSINGHAPUR(DISTRICT COLLECTOR JAGATSINGHPUR_IDA),Lok Sabha,150000,200000,50000,1.3333,33.33,2025-04-09T00:00:00.000Z,2025-12-01T00:00:00.000Z,236,FALSE,FALSE,
153099,147607,Letter as per attached.,Normal/Others,Shri Brij Lal (2020-26),Uttar Pradesh,Sitting Rajya Sabha,LUCKNOW(DISTRICT MAGISTRAE LUCKNOW_IDA),Rajya Sabha,780000,244561,-535439,0.3135,-68.65,2024-10-16T00:00:00.000Z,2026-01-18T00:00:00.000Z,459,TRUE,FALSE,
158085,158087,"Establishment of Mineral Water Plants in Nandikotkur Municipality

Scope of Work:
The project involves the establishment and operationalization of 04 mineral water plants across four designated wards in Nandikotkur Municipality, located within Nandikotkur Mandal. The primary objective of these plants is to provide access to clean and safe drinking water for the residents in the respective areas.

Location Details:

Ward 23

Ward 16

Ward 20

Ward 12


Estimated Cost:
The total estimated cost for",Normal/Others,DR BYREDDY SHABARI,Andhra Pradesh,NANDYAL,Nandyal(DISTRICT COLLECTOR NANDYAL_IDA),Lok Sabha,500000,494221,-5779,0.9884,-1.16,2024-12-11T00:00:00.000Z,2025-12-04T00:00:00.000Z,358,TRUE,FALSE,
158792,962,"Repairs to the sluice of Appala Reddy Cheruvu in Palakolanu Village, Orvakal Mandal. The proposed work includes restoration and strengthening of the sluice structure to ensure proper water flow management, prevent leakage, and enhance the irrigation potential of the tank, benefiting the local agricultural community.",Repair and Renovation,DR BYREDDY SHABARI,Andhra Pradesh,NANDYAL,KURNOOL(DISTRICT COLLECTOR KURNOOL_IDA),Lok Sabha,500000,499988,-12,1,0,2024-12-15T00:00:00.000Z,2026-08-15T00:00:00.000Z,608,TRUE,TRUE,
210473,1377,"Construction of community Hall at Bolamaranahalli Village, Anegola Grama Panchayath, Kikkeri Hobli, Krishnarajpet Taluk, Mandya District, Karnataka State.",Normal/Others,DR C N MANJUNATH,Karnataka,BANGALORE RURAL,MANDYA(DEPUTY COMMISSIONER MANDYA_IDA),Lok Sabha,490000,490000,0,1,0,2025-06-19T00:00:00.000Z,2026-08-10T00:00:00.000Z,417,TRUE,TRUE,
212960,1403,"Providing of RCC Drain near apartment (RTPP Main road), in Potladurthy village of Yerraguntla Mandal.",Normal/Others,C.M.RAMESH,Andhra Pradesh,ANAKAPALLE,Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Lok Sabha,998255,998255,0,1,0,2025-06-27T00:00:00.000Z,2025-10-18T00:00:00.000Z,113,TRUE,TRUE,
197316,1294,Urgent repairs to Kamalapuram - Potladurthi road from KM 18-110 - 18-200 near Potladurthi Village of Yerraguntla Mandal in YSR Kadapa District,Repair and Renovation,C.M.RAMESH,Andhra Pradesh,ANAKAPALLE,Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Lok Sabha,2480752,2480752,0,1,0,2025-05-07T00:00:00.000Z,2025-10-15T00:00:00.000Z,161,TRUE,TRUE,
214862,215223,HIGH MAST LIGHT WITH FOUR LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE,Normal/Others,CHANDRA SHEKHAR,Uttar Pradesh,NAGINA,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),Lok Sabha,106900,106850,-50,0.9995,-0.05,2025-07-05T00:00:00.000Z,2025-12-17T00:00:00.000Z,165,TRUE,FALSE,
214863,215261,HIGH MAST LIGHT WITH FOUR LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE,Normal/Others,CHANDRA SHEKHAR,Uttar Pradesh,NAGINA,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),Lok Sabha,106900,106850,-50,0.9995,-0.05,2025-07-05T00:00:00.000Z,2025-12-17T00:00:00.000Z,165,TRUE,FALSE,
214864,215262,HIGH MAST LIGHT WITH FOUR LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE,Normal/Others,CHANDRA SHEKHAR,Uttar Pradesh,NAGINA,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),Lok Sabha,106900,106850,-50,0.9995,-0.05,2025-07-05T00:00:00.000Z,2025-12-17T00:00:00.000Z,165,TRUE,FALSE,
214865,251592,HIGH MAST LIGHT WITH FOUR LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE,Normal/Others,CHANDRA SHEKHAR,Uttar Pradesh,NAGINA,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),Lok Sabha,106900,106850,-50,0.9995,-0.05,2025-12-01T00:00:00.000Z,2025-12-17T00:00:00.000Z,16,TRUE,FALSE,
214866,251593,HIGH MAST LIGHT WITH FOUR LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE,Normal/Others,CHANDRA SHEKHAR,Uttar Pradesh,NAGINA,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),Lok Sabha,106900,106850,-50,0.9995,-0.05,2025-12-01T00:00:00.000Z,2025-12-17T00:00:00.000Z,16,TRUE,FALSE,
214867,251594,HIGH MAST LIGHT WITH FOUR LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE,Normal/Others,CHANDRA SHEKHAR,Uttar Pradesh,NAGINA,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),Lok Sabha,106900,106850,-50,0.9995,-0.05,2025-12-01T00:00:00.000Z,2025-12-17T00:00:00.000Z,16,TRUE,FALSE,
214868,251595,HIGH MAST LIGHT WITH FOUR LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE,Normal/Others,CHANDRA SHEKHAR,Uttar Pradesh,NAGINA,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),Lok Sabha,106900,106850,-50,0.9995,-0.05,2025-12-01T00:00:00.000Z,2025-12-17T00:00:00.000Z,16,TRUE,FALSE,
214869,251596,HIGH MAST LIGHT WITH FOUR LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE,Normal/Others,CHANDRA SHEKHAR,Uttar Pradesh,NAGINA,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),Lok Sabha,106900,106850,-50,0.9995,-0.05,2025-12-01T00:00:00.000Z,2025-12-17T00:00:00.000Z,16,TRUE,FALSE,
214870,251597,HIGH MAST LIGHT WITH FOUR LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE,Normal/Others,CHANDRA SHEKHAR,Uttar Pradesh,NAGINA,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),Lok Sabha,106900,106850,-50,0.9995,-0.05,2025-12-01T00:00:00.000Z,2025-12-17T00:00:00.000Z,16,TRUE,FALSE,
214871,251598,HIGH MAST LIGHT WITH FOUR LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE,Normal/Others,CHANDRA SHEKHAR,Uttar Pradesh,NAGINA,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),Lok Sabha,106900,106850,-50,0.9995,-0.05,2025-12-01T00:00:00.000Z,2025-12-17T00:00:00.000Z,16,TRUE,FALSE,
214872,251599,HIGH MAST LIGHT WITH FOUR LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE,Normal/Others,CHANDRA SHEKHAR,Uttar Pradesh,NAGINA,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),Lok Sabha,106900,106850,-50,0.9995,-0.05,2025-12-01T00:00:00.000Z,2025-12-17T00:00:00.000Z,16,TRUE,FALSE,
214873,251600,HIGH MAST LIGHT WITH FOUR LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE,Normal/Others,CHANDRA SHEKHAR,Uttar Pradesh,NAGINA,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),Lok Sabha,106900,106850,-50,0.9995,-0.05,2025-12-01T00:00:00.000Z,2025-12-17T00:00:00.000Z,16,TRUE,FALSE,
214874,251601,HIGH MAST LIGHT WITH FOUR LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE,Normal/Others,CHANDRA SHEKHAR,Uttar Pradesh,NAGINA,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),Lok Sabha,106900,106850,-50,0.9995,-0.05,2025-12-01T00:00:00.000Z,2025-12-17T00:00:00.000Z,16,TRUE,FALSE,
214875,251602,HIGH MAST LIGHT WITH FOUR LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE,Normal/Others,CHANDRA SHEKHAR,Uttar Pradesh,NAGINA,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),Lok Sabha,106900,106850,-50,0.9995,-0.05,2025-12-01T00:00:00.000Z,2025-12-17T00:00:00.000Z,16,TRUE,FALSE,
214876,251603,HIGH MAST LIGHT WITH FOUR LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE,Normal/Others,CHANDRA SHEKHAR,Uttar Pradesh,NAGINA,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),Lok Sabha,106900,106850,-50,0.9995,-0.05,2025-12-01T00:00:00.000Z,2025-12-17T00:00:00.000Z,16,TRUE,FALSE,
214877,251604,HIGH MAST LIGHT WITH FOUR LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE,Normal/Others,CHANDRA SHEKHAR,Uttar Pradesh,NAGINA,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),Lok Sabha,106900,106850,-50,0.9995,-0.05,2025-12-01T00:00:00.000Z,2025-12-17T00:00:00.000Z,16,TRUE,FALSE,
214878,251605,HIGH MAST LIGHT WITH FOUR LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE,Normal/Others,CHANDRA SHEKHAR,Uttar Pradesh,NAGINA,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),Lok Sabha,106900,106850,-50,0.9995,-0.05,2025-12-01T00:00:00.000Z,2025-12-17T00:00:00.000Z,16,TRUE,FALSE,
214879,251606,HIGH MAST LIGHT WITH FOUR LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE,Normal/Others,CHANDRA SHEKHAR,Uttar Pradesh,NAGINA,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),Lok Sabha,106900,106850,-50,0.9995,-0.05,2025-12-01T00:00:00.000Z,2025-12-17T00:00:00.000Z,16,TRUE,FALSE,
214880,251607,HIGH MAST LIGHT WITH FOUR LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE,Normal/Others,CHANDRA SHEKHAR,Uttar Pradesh,NAGINA,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),Lok Sabha,106900,106850,-50,0.9995,-0.05,2025-12-01T00:00:00.000Z,2025-12-17T00:00:00.000Z,16,TRUE,FALSE,
214881,251608,HIGH MAST LIGHT WITH FOUR LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE,Normal/Others,CHANDRA SHEKHAR,Uttar Pradesh,NAGINA,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),Lok Sabha,106900,106850,-50,0.9995,-0.05,2025-12-01T00:00:00.000Z,2025-12-17T00:00:00.000Z,16,TRUE,FALSE,
214882,251609,HIGH MAST LIGHT WITH FOUR LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE,Normal/Others,CHANDRA SHEKHAR,Uttar Pradesh,NAGINA,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),Lok Sabha,106900,106850,-50,0.9995,-0.05,2025-12-01T00:00:00.000Z,2025-12-17T00:00:00.000Z,16,TRUE,FALSE,
215085,251610,HIGH MAST LIGHT WITH FOUR LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE,Normal/Others,CHANDRA SHEKHAR,Uttar Pradesh,NAGINA,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),Lok Sabha,106900,106850,-50,0.9995,-0.05,2025-12-01T00:00:00.000Z,2025-12-17T00:00:00.000Z,16,TRUE,FALSE,
215086,251611,HIGH MAST LIGHT WITH FOUR LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE,Normal/Others,CHANDRA SHEKHAR,Uttar Pradesh,NAGINA,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),Lok Sabha,106900,106850,-50,0.9995,-0.05,2025-12-01T00:00:00.000Z,2025-12-17T00:00:00.000Z,16,TRUE,FALSE,
215087,251612,HIGH MAST LIGHT WITH FOUR LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE,Normal/Others,CHANDRA SHEKHAR,Uttar Pradesh,NAGINA,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),Lok Sabha,106900,106850,-50,0.9995,-0.05,2025-12-01T00:00:00.000Z,2025-12-17T00:00:00.000Z,16,TRUE,FALSE,
215088,251613,HIGH MAST LIGHT WITH FOUR LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE,Normal/Others,CHANDRA SHEKHAR,Uttar Pradesh,NAGINA,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),Lok Sabha,106900,106850,-50,0.9995,-0.05,2025-12-01T00:00:00.000Z,2025-12-17T00:00:00.000Z,16,TRUE,FALSE,
215089,251614,HIGH MAST LIGHT WITH FOUR LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE,Normal/Others,CHANDRA SHEKHAR,Uttar Pradesh,NAGINA,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),Lok Sabha,106900,106850,-50,0.9995,-0.05,2025-12-01T00:00:00.000Z,2025-12-17T00:00:00.000Z,16,TRUE,FALSE,
215090,251615,HIGH MAST LIGHT WITH FOUR LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE,Normal/Others,CHANDRA SHEKHAR,Uttar Pradesh,NAGINA,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),Lok Sabha,106900,106850,-50,0.9995,-0.05,2025-12-01T00:00:00.000Z,2025-12-17T00:00:00.000Z,16,TRUE,FALSE,
215091,251616,HIGH MAST LIGHT WITH FOUR LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE,Normal/Others,CHANDRA SHEKHAR,Uttar Pradesh,NAGINA,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),Lok Sabha,106900,106850,-50,0.9995,-0.05,2025-12-01T00:00:00.000Z,2025-12-17T00:00:00.000Z,16,TRUE,FALSE,
215092,251617,HIGH MAST LIGHT WITH FOUR LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE,Normal/Others,CHANDRA SHEKHAR,Uttar Pradesh,NAGINA,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),Lok Sabha,106900,106850,-50,0.9995,-0.05,2025-12-01T00:00:00.000Z,2025-12-17T00:00:00.000Z,16,TRUE,FALSE,
215093,251618,HIGH MAST LIGHT WITH FOUR LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE,Normal/Others,CHANDRA SHEKHAR,Uttar Pradesh,NAGINA,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),Lok Sabha,106900,106850,-50,0.9995,-0.05,2025-12-01T00:00:00.000Z,2025-12-17T00:00:00.000Z,16,TRUE,FALSE,
215094,251619,HIGH MAST LIGHT WITH FOUR LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE,Normal/Others,CHANDRA SHEKHAR,Uttar Pradesh,NAGINA,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),Lok Sabha,106900,106850,-50,0.9995,-0.05,2025-12-01T00:00:00.000Z,2025-12-17T00:00:00.000Z,16,TRUE,FALSE,
215095,251620,HIGH MAST LIGHT WITH FOUR LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE,Normal/Others,CHANDRA SHEKHAR,Uttar Pradesh,NAGINA,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),Lok Sabha,106900,106850,-50,0.9995,-0.05,2025-12-01T00:00:00.000Z,2025-12-17T00:00:00.000Z,16,TRUE,FALSE,
215096,251621,HIGH MAST LIGHT WITH FOUR LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE,Normal/Others,CHANDRA SHEKHAR,Uttar Pradesh,NAGINA,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),Lok Sabha,106900,106850,-50,0.9995,-0.05,2025-12-01T00:00:00.000Z,2025-12-17T00:00:00.000Z,16,TRUE,FALSE,
215097,251622,HIGH MAST LIGHT WITH FOUR LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE,Normal/Others,CHANDRA SHEKHAR,Uttar Pradesh,NAGINA,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),Lok Sabha,106900,106850,-50,0.9995,-0.05,2025-12-01T00:00:00.000Z,2025-12-17T00:00:00.000Z,16,TRUE,FALSE,
215098,251627,HIGH MAST LIGHT WITH FOUR LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE,Normal/Others,CHANDRA SHEKHAR,Uttar Pradesh,NAGINA,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),Lok Sabha,106900,106850,-50,0.9995,-0.05,2025-12-01T00:00:00.000Z,2025-12-17T00:00:00.000Z,16,TRUE,FALSE,
215099,251628,HIGH MAST LIGHT WITH FOUR LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE,Normal/Others,CHANDRA SHEKHAR,Uttar Pradesh,NAGINA,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),Lok Sabha,106900,106850,-50,0.9995,-0.05,2025-12-01T00:00:00.000Z,2025-12-17T00:00:00.000Z,16,TRUE,FALSE,
215100,251629,HIGH MAST LIGHT WITH FOUR LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE,Normal/Others,CHANDRA SHEKHAR,Uttar Pradesh,NAGINA,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),Lok Sabha,106900,106850,-50,0.9995,-0.05,2025-12-01T00:00:00.000Z,2025-12-17T00:00:00.000Z,16,TRUE,FALSE,
215101,251630,HIGH MAST LIGHT WITH FOUR LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE,Normal/Others,CHANDRA SHEKHAR,Uttar Pradesh,NAGINA,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),Lok Sabha,106900,106850,-50,0.9995,-0.05,2025-12-01T00:00:00.000Z,2025-12-17T00:00:00.000Z,16,TRUE,FALSE,
215102,251631,HIGH MAST LIGHT WITH FOUR LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE,Normal/Others,CHANDRA SHEKHAR,Uttar Pradesh,NAGINA,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),Lok Sabha,106900,106850,-50,0.9995,-0.05,2025-12-01T00:00:00.000Z,2025-12-17T00:00:00.000Z,16,TRUE,FALSE,
215103,251632,HIGH MAST LIGHT WITH FOUR LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE,Normal/Others,CHANDRA SHEKHAR,Uttar Pradesh,NAGINA,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),Lok Sabha,106900,106850,-50,0.9995,-0.05,2025-12-01T00:00:00.000Z,2025-12-17T00:00:00.000Z,16,TRUE,FALSE,
215104,251633,HIGH MAST LIGHT WITH FOUR LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE,Normal/Others,CHANDRA SHEKHAR,Uttar Pradesh,NAGINA,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),Lok Sabha,106900,106850,-50,0.9995,-0.05,2025-12-01T00:00:00.000Z,2025-12-17T00:00:00.000Z,16,TRUE,FALSE,
215105,251634,HIGH MAST LIGHT WITH FOUR LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE,Normal/Others,CHANDRA SHEKHAR,Uttar Pradesh,NAGINA,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),Lok Sabha,106900,106850,-50,0.9995,-0.05,2025-12-01T00:00:00.000Z,2025-12-17T00:00:00.000Z,16,TRUE,FALSE,
215106,251635,HIGH MAST LIGHT WITH FOUR LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE,Normal/Others,CHANDRA SHEKHAR,Uttar Pradesh,NAGINA,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),Lok Sabha,106900,106850,-50,0.9995,-0.05,2025-12-01T00:00:00.000Z,2025-12-17T00:00:00.000Z,16,TRUE,FALSE,
215107,251636,HIGH MAST LIGHT WITH FOUR LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE,Normal/Others,CHANDRA SHEKHAR,Uttar Pradesh,NAGINA,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),Lok Sabha,106900,106850,-50,0.9995,-0.05,2025-12-01T00:00:00.000Z,2025-12-17T00:00:00.000Z,16,TRUE,FALSE,
215108,251637,HIGH MAST LIGHT WITH FOUR LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE,Normal/Others,CHANDRA SHEKHAR,Uttar Pradesh,NAGINA,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),Lok Sabha,106900,106850,-50,0.9995,-0.05,2025-12-01T00:00:00.000Z,2025-12-17T00:00:00.000Z,16,TRUE,FALSE,
215109,251638,HIGH MAST LIGHT WITH FOUR LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE,Normal/Others,CHANDRA SHEKHAR,Uttar Pradesh,NAGINA,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),Lok Sabha,106900,106850,-50,0.9995,-0.05,2025-12-01T00:00:00.000Z,2025-12-17T00:00:00.000Z,16,TRUE,FALSE,
215110,251639,HIGH MAST LIGHT WITH FOUR LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE,Normal/Others,CHANDRA SHEKHAR,Uttar Pradesh,NAGINA,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),Lok Sabha,106900,106850,-50,0.9995,-0.05,2025-12-01T00:00:00.000Z,2025-12-17T00:00:00.000Z,16,TRUE,FALSE,
215111,251640,HIGH MAST LIGHT WITH FOUR LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE,Normal/Others,CHANDRA SHEKHAR,Uttar Pradesh,NAGINA,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),Lok Sabha,106900,106850,-50,0.9995,-0.05,2025-12-01T00:00:00.000Z,2025-12-17T00:00:00.000Z,16,TRUE,FALSE,
215112,251641,HIGH MAST LIGHT WITH FOUR LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE,Normal/Others,CHANDRA SHEKHAR,Uttar Pradesh,NAGINA,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),Lok Sabha,106900,106850,-50,0.9995,-0.05,2025-12-01T00:00:00.000Z,2025-12-17T00:00:00.000Z,16,TRUE,FALSE,
215113,251642,HIGH MAST LIGHT WITH FOUR LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE,Normal/Others,CHANDRA SHEKHAR,Uttar Pradesh,NAGINA,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),Lok Sabha,106900,106850,-50,0.9995,-0.05,2025-12-01T00:00:00.000Z,2025-12-17T00:00:00.000Z,16,TRUE,FALSE,
215114,251643,HIGH MAST LIGHT WITH FOUR LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE,Normal/Others,CHANDRA SHEKHAR,Uttar Pradesh,NAGINA,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),Lok Sabha,106900,106850,-50,0.9995,-0.05,2025-12-01T00:00:00.000Z,2025-12-17T00:00:00.000Z,16,TRUE,FALSE,
