work_id,work_description,category,mp_name,constituency,ida,recommended_amount,final_amount,recommendation_date,completed_date,has_images,state,house,work_id_completed,work_id_recommended,has_images_recommended
242195,Work of CC Road,Normal/Others,JASHUBHAI BHILUBHAI RATHVA,CHHOTA UDAIPUR,VADODARA(DISTRICT COLLECTOR VADODARA_IDA),300000.0,400000.0,2025-10-15T00:00:00.000Z,2026-02-03T00:00:00.000Z,True,Gujarat,Lok Sabha,242195,242197,False
242200,Work of CC Road,Normal/Others,JASHUBHAI BHILUBHAI RATHVA,CHHOTA UDAIPUR,VADODARA(DISTRICT COLLECTOR VADODARA_IDA),500000.0,250000.0,2026-05-14T00:00:00.000Z,2026-02-21T00:00:00.000Z,True,Gujarat,Lok Sabha,242200,280695,False
242193,Work of CC Road,Normal/Others,JASHUBHAI BHILUBHAI RATHVA,CHHOTA UDAIPUR,VADODARA(DISTRICT COLLECTOR VADODARA_IDA),500000.0,400000.0,2026-05-14T00:00:00.000Z,2026-02-25T00:00:00.000Z,True,Gujarat,Lok Sabha,242193,280696,False
242192,Work of CC Road,Normal/Others,JASHUBHAI BHILUBHAI RATHVA,CHHOTA UDAIPUR,VADODARA(DISTRICT COLLECTOR VADODARA_IDA),500000.0,400000.0,2026-05-14T00:00:00.000Z,2026-02-26T00:00:00.000Z,True,Gujarat,Lok Sabha,242192,280697,False
242194,Work of CC Road,Normal/Others,JASHUBHAI BHILUBHAI RATHVA,CHHOTA UDAIPUR,VADODARA(DISTRICT COLLECTOR VADODARA_IDA),500000.0,400000.0,2026-05-14T00:00:00.000Z,2026-03-02T00:00:00.000Z,True,Gujarat,Lok Sabha,242194,280698,False
280703,WORK OF CC ROAD,Normal/Others,JASHUBHAI BHILUBHAI RATHVA,CHHOTA UDAIPUR,PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA),500000.0,500000.0,2026-05-14T00:00:00.000Z,2026-07-22T00:00:00.000Z,True,Gujarat,Lok Sabha,280703,280699,False
280705,WORK OF CC ROAD,Normal/Others,JASHUBHAI BHILUBHAI RATHVA,CHHOTA UDAIPUR,PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA),500000.0,500000.0,2026-05-14T00:00:00.000Z,2026-07-23T00:00:00.000Z,True,Gujarat,Lok Sabha,280705,280700,False
280706,WORK OF CC ROAD,Normal/Others,JASHUBHAI BHILUBHAI RATHVA,CHHOTA UDAIPUR,PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA),500000.0,500000.0,2026-05-14T00:00:00.000Z,2026-07-23T00:00:00.000Z,True,Gujarat,Lok Sabha,280706,280701,False
280702,WORK OF CC ROAD,Normal/Others,JASHUBHAI BHILUBHAI RATHVA,CHHOTA UDAIPUR,PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA),500000.0,500000.0,2026-05-14T00:00:00.000Z,2026-07-24T00:00:00.000Z,True,Gujarat,Lok Sabha,280702,280704,False
184966,Work of Kozve,Normal/Others,JASHUBHAI BHILUBHAI RATHVA,CHHOTA UDAIPUR,CHHOTAUDEPUR(DISTRICT COLLECTOR CHHOTA UDEPUR_IDA),200000.0,200000.0,2025-03-21T00:00:00.000Z,2025-09-10T00:00:00.000Z,False,Gujarat,Lok Sabha,184966,184964,False
184985,Work of Paver block,Normal/Others,JASHUBHAI BHILUBHAI RATHVA,CHHOTA UDAIPUR,VADODARA(DISTRICT COLLECTOR VADODARA_IDA),100000.0,373774.0,2025-03-20T00:00:00.000Z,2025-09-25T00:00:00.000Z,True,Gujarat,Lok Sabha,184985,184820,False
184943,Work of Paver block,Normal/Others,JASHUBHAI BHILUBHAI RATHVA,CHHOTA UDAIPUR,PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA),100000.0,100000.0,2025-03-20T00:00:00.000Z,2025-10-10T00:00:00.000Z,True,Gujarat,Lok Sabha,184943,184821,False
184969,Work of Paver block,Normal/Others,JASHUBHAI BHILUBHAI RATHVA,CHHOTA UDAIPUR,CHHOTAUDEPUR(DISTRICT COLLECTOR CHHOTA UDEPUR_IDA),100000.0,200000.0,2025-03-20T00:00:00.000Z,2025-10-14T00:00:00.000Z,False,Gujarat,Lok Sabha,184969,184822,False
184944,Work of Paver block,Normal/Others,JASHUBHAI BHILUBHAI RATHVA,CHHOTA UDAIPUR,PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA),100000.0,100000.0,2025-03-20T00:00:00.000Z,2025-10-15T00:00:00.000Z,True,Gujarat,Lok Sabha,184944,184823,False
184945,Work of Paver block,Normal/Others,JASHUBHAI BHILUBHAI RATHVA,CHHOTA UDAIPUR,PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA),100000.0,100000.0,2025-03-20T00:00:00.000Z,2025-10-27T00:00:00.000Z,True,Gujarat,Lok Sabha,184945,184824,False
184996,Work of Paver block,Normal/Others,JASHUBHAI BHILUBHAI RATHVA,CHHOTA UDAIPUR,VADODARA(DISTRICT COLLECTOR VADODARA_IDA),100000.0,350000.0,2025-03-20T00:00:00.000Z,2025-12-11T00:00:00.000Z,False,Gujarat,Lok Sabha,184996,184825,False
184971,Work of Paver block,Normal/Others,JASHUBHAI BHILUBHAI RATHVA,CHHOTA UDAIPUR,CHHOTAUDEPUR(DISTRICT COLLECTOR CHHOTA UDEPUR_IDA),100000.0,182029.0,2025-03-20T00:00:00.000Z,2025-12-17T00:00:00.000Z,False,Gujarat,Lok Sabha,184971,184826,False
184998,Work of Paver block,Normal/Others,JASHUBHAI BHILUBHAI RATHVA,CHHOTA UDAIPUR,VADODARA(DISTRICT COLLECTOR VADODARA_IDA),100000.0,322227.0,2025-03-20T00:00:00.000Z,2026-01-02T00:00:00.000Z,True,Gujarat,Lok Sabha,184998,184827,False
225139,Work of Paver block,Normal/Others,JASHUBHAI BHILUBHAI RATHVA,CHHOTA UDAIPUR,NARMADA(DISTRICT COLLECTOR NARMADA_IDA),100000.0,250000.0,2025-03-20T00:00:00.000Z,2026-01-29T00:00:00.000Z,True,Gujarat,Lok Sabha,225139,184828,False
225119,Work of Paver block,Normal/Others,JASHUBHAI BHILUBHAI RATHVA,CHHOTA UDAIPUR,NARMADA(DISTRICT COLLECTOR NARMADA_IDA),100000.0,250000.0,2025-03-20T00:00:00.000Z,2026-02-13T00:00:00.000Z,True,Gujarat,Lok Sabha,225119,184829,False
225140,Work of Paver block,Normal/Others,JASHUBHAI BHILUBHAI RATHVA,CHHOTA UDAIPUR,NARMADA(DISTRICT COLLECTOR NARMADA_IDA),100000.0,250000.0,2025-03-20T00:00:00.000Z,2026-02-13T00:00:00.000Z,True,Gujarat,Lok Sabha,225140,184830,False
185068,Work of Paver block,Normal/Others,JASHUBHAI BHILUBHAI RATHVA,CHHOTA UDAIPUR,VADODARA(DISTRICT COLLECTOR VADODARA_IDA),100000.0,400000.0,2025-03-20T00:00:00.000Z,2026-02-21T00:00:00.000Z,True,Gujarat,Lok Sabha,185068,184831,False
242191,Work of Paver block,Normal/Others,JASHUBHAI BHILUBHAI RATHVA,CHHOTA UDAIPUR,VADODARA(DISTRICT COLLECTOR VADODARA_IDA),100000.0,300000.0,2025-03-20T00:00:00.000Z,2026-04-19T00:00:00.000Z,True,Gujarat,Lok Sabha,242191,184832,False
242189,Work of Paver block,Normal/Others,JASHUBHAI BHILUBHAI RATHVA,CHHOTA UDAIPUR,VADODARA(DISTRICT COLLECTOR VADODARA_IDA),100000.0,250000.0,2025-03-20T00:00:00.000Z,2026-07-20T00:00:00.000Z,True,Gujarat,Lok Sabha,242189,184833,False
242190,Work of Paver block,Normal/Others,JASHUBHAI BHILUBHAI RATHVA,CHHOTA UDAIPUR,VADODARA(DISTRICT COLLECTOR VADODARA_IDA),100000.0,400000.0,2025-03-20T00:00:00.000Z,2026-08-10T00:00:00.000Z,True,Gujarat,Lok Sabha,242190,184834,False
184984,Work of R.C.C. Road,Normal/Others,JASHUBHAI BHILUBHAI RATHVA,CHHOTA UDAIPUR,VADODARA(DISTRICT COLLECTOR VADODARA_IDA),300000.0,324536.0,2025-03-21T00:00:00.000Z,2025-10-03T00:00:00.000Z,True,Gujarat,Lok Sabha,184984,184978,False
184979,Work of R.C.C. Road,Normal/Others,JASHUBHAI BHILUBHAI RATHVA,CHHOTA UDAIPUR,VADODARA(DISTRICT COLLECTOR VADODARA_IDA),490000.0,400000.0,2025-10-18T00:00:00.000Z,2025-10-13T00:00:00.000Z,True,Gujarat,Lok Sabha,184979,242967,False
184994,Work of R.C.C.Rpad,Normal/Others,JASHUBHAI BHILUBHAI RATHVA,CHHOTA UDAIPUR,VADODARA(DISTRICT COLLECTOR VADODARA_IDA),200000.0,199600.0,2025-03-21T00:00:00.000Z,2026-01-20T00:00:00.000Z,False,Gujarat,Lok Sabha,184994,184991,False
225252,Work of RCC Road,Normal/Others,JASHUBHAI BHILUBHAI RATHVA,CHHOTA UDAIPUR,PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA),249994.0,200000.0,2025-08-05T00:00:00.000Z,2026-01-27T00:00:00.000Z,True,Gujarat,Lok Sabha,225252,225095,False
225256,Work of RCC Road,Normal/Others,JASHUBHAI BHILUBHAI RATHVA,CHHOTA UDAIPUR,PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA),249994.0,200000.0,2025-08-05T00:00:00.000Z,2026-01-27T00:00:00.000Z,True,Gujarat,Lok Sabha,225256,225096,False
225262,Work of RCC Road,Normal/Others,JASHUBHAI BHILUBHAI RATHVA,CHHOTA UDAIPUR,PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA),200000.0,200000.0,2025-08-05T00:00:00.000Z,2026-02-10T00:00:00.000Z,True,Gujarat,Lok Sabha,225262,225253,False
225257,Work of RCC Road,Normal/Others,JASHUBHAI BHILUBHAI RATHVA,CHHOTA UDAIPUR,PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA),200000.0,200000.0,2025-08-05T00:00:00.000Z,2026-02-17T00:00:00.000Z,True,Gujarat,Lok Sabha,225257,225254,False
225268,Work of RCC Road,Normal/Others,JASHUBHAI BHILUBHAI RATHVA,CHHOTA UDAIPUR,PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA),200000.0,300000.0,2025-08-05T00:00:00.000Z,2026-03-09T00:00:00.000Z,True,Gujarat,Lok Sabha,225268,225258,False
225255,Work of RCC Road,Normal/Others,JASHUBHAI BHILUBHAI RATHVA,CHHOTA UDAIPUR,PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA),200000.0,200000.0,2025-08-05T00:00:00.000Z,2026-03-20T00:00:00.000Z,True,Gujarat,Lok Sabha,225255,225259,False
225270,Work of RCC Road,Normal/Others,JASHUBHAI BHILUBHAI RATHVA,CHHOTA UDAIPUR,PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA),200000.0,300000.0,2025-08-05T00:00:00.000Z,2026-05-04T00:00:00.000Z,True,Gujarat,Lok Sabha,225270,225260,False
184949,Work of Samaj Ghar,Normal/Others,JASHUBHAI BHILUBHAI RATHVA,CHHOTA UDAIPUR,CHHOTAUDEPUR(DISTRICT COLLECTOR CHHOTA UDEPUR_IDA),500000.0,490997.0,2025-03-21T00:00:00.000Z,2025-08-20T00:00:00.000Z,True,Gujarat,Lok Sabha,184949,184976,False
184957,Work of Sanrakshan Diwal,Normal/Others,JASHUBHAI BHILUBHAI RATHVA,CHHOTA UDAIPUR,CHHOTAUDEPUR(DISTRICT COLLECTOR CHHOTA UDEPUR_IDA),200000.0,200000.0,2025-03-21T00:00:00.000Z,2026-02-04T00:00:00.000Z,True,Gujarat,Lok Sabha,184957,184956,False
188858,Work of Shed,Normal/Others,JASHUBHAI BHILUBHAI RATHVA,CHHOTA UDAIPUR,CHHOTAUDEPUR(DISTRICT COLLECTOR CHHOTA UDEPUR_IDA),250000.0,499928.0,2025-03-21T00:00:00.000Z,2025-08-20T00:00:00.000Z,True,Gujarat,Lok Sabha,188858,184954,False
184975,Work of Shed,Normal/Others,JASHUBHAI BHILUBHAI RATHVA,CHHOTA UDAIPUR,CHHOTAUDEPUR(DISTRICT COLLECTOR CHHOTA UDEPUR_IDA),250000.0,300000.0,2025-04-02T00:00:00.000Z,2025-10-14T00:00:00.000Z,False,Gujarat,Lok Sabha,184975,188851,False
274184,Construction of Water Tank,Normal/Others,Jitendra Singh,UDHAMPUR,KATHUA(DISTRICT DEVELOPMENT COMMISSIONER KATHUA_IDA),200000.0,191000.0,2026-03-13T00:00:00.000Z,2026-08-20T00:00:00.000Z,True,Jammu And Kashmir,Lok Sabha,274184,274188,False
168726,CC Road Construction,Normal/Others,JYOTIRADITYA M. SCINDIA,GUNA,ASHOKNAGAR(DISTRICT COLLECTOR ASHOKNAGAR_IDA),1000000.0,1000000.0,2025-04-16T00:00:00.000Z,2025-03-11T00:00:00.000Z,False,Madhya Pradesh,Lok Sabha,168726,191783,False
199886,CC road construction,Normal/Others,JYOTIRADITYA M. SCINDIA,GUNA,SHIVPURI(District Collector Shivpuri_IDA),1000000.0,1000000.0,2025-05-15T00:00:00.000Z,2026-01-20T00:00:00.000Z,False,Madhya Pradesh,Lok Sabha,199886,199889,False
177243,Construction of community hall,Normal/Others,JYOTIRADITYA M. SCINDIA,GUNA,GUNA(District Collector Guna_IDA),1000000.0,998267.0,2024-12-19T00:00:00.000Z,2026-04-16T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,177243,160267,False
177244,Construction of community hall,Normal/Others,JYOTIRADITYA M. SCINDIA,GUNA,GUNA(District Collector Guna_IDA),1000000.0,1000000.0,2025-05-15T00:00:00.000Z,2026-04-16T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,177244,199883,False
151502,,Normal/Others,JYOTIRADITYA M. SCINDIA,GUNA,ASHOKNAGAR(DISTRICT COLLECTOR ASHOKNAGAR_IDA),1500000.0,1000000.0,2024-12-10T00:00:00.000Z,2025-02-20T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,151502,157805,False
151502,,Normal/Others,JYOTIRADITYA M. SCINDIA,GUNA,ASHOKNAGAR(DISTRICT COLLECTOR ASHOKNAGAR_IDA),1000000.0,1000000.0,2025-02-24T00:00:00.000Z,2025-02-20T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,151502,177247,False
151502,,Normal/Others,JYOTIRADITYA M. SCINDIA,GUNA,ASHOKNAGAR(DISTRICT COLLECTOR ASHOKNAGAR_IDA),1000000.0,1000000.0,2025-02-24T00:00:00.000Z,2025-02-20T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,151502,177251,False
143830,,Normal/Others,JYOTIRADITYA M. SCINDIA,GUNA,SHIVPURI(District Collector Shivpuri_IDA),1500000.0,585000.0,2024-12-10T00:00:00.000Z,2025-03-28T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,143830,157805,False
143830,,Normal/Others,JYOTIRADITYA M. SCINDIA,GUNA,SHIVPURI(District Collector Shivpuri_IDA),1000000.0,585000.0,2025-02-24T00:00:00.000Z,2025-03-28T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,143830,177247,False
143830,,Normal/Others,JYOTIRADITYA M. SCINDIA,GUNA,SHIVPURI(District Collector Shivpuri_IDA),1000000.0,585000.0,2025-02-24T00:00:00.000Z,2025-03-28T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,143830,177251,False
143831,,Normal/Others,JYOTIRADITYA M. SCINDIA,GUNA,SHIVPURI(District Collector Shivpuri_IDA),1500000.0,585000.0,2024-12-10T00:00:00.000Z,2025-03-28T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,143831,157805,False
143831,,Normal/Others,JYOTIRADITYA M. SCINDIA,GUNA,SHIVPURI(District Collector Shivpuri_IDA),1000000.0,585000.0,2025-02-24T00:00:00.000Z,2025-03-28T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,143831,177247,False
143831,,Normal/Others,JYOTIRADITYA M. SCINDIA,GUNA,SHIVPURI(District Collector Shivpuri_IDA),1000000.0,585000.0,2025-02-24T00:00:00.000Z,2025-03-28T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,143831,177251,False
143832,,Normal/Others,JYOTIRADITYA M. SCINDIA,GUNA,SHIVPURI(District Collector Shivpuri_IDA),1500000.0,585000.0,2024-12-10T00:00:00.000Z,2025-03-28T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,143832,157805,False
143832,,Normal/Others,JYOTIRADITYA M. SCINDIA,GUNA,SHIVPURI(District Collector Shivpuri_IDA),1000000.0,585000.0,2025-02-24T00:00:00.000Z,2025-03-28T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,143832,177247,False
143832,,Normal/Others,JYOTIRADITYA M. SCINDIA,GUNA,SHIVPURI(District Collector Shivpuri_IDA),1000000.0,585000.0,2025-02-24T00:00:00.000Z,2025-03-28T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,143832,177251,False
143833,,Normal/Others,JYOTIRADITYA M. SCINDIA,GUNA,SHIVPURI(District Collector Shivpuri_IDA),1500000.0,585000.0,2024-12-10T00:00:00.000Z,2025-03-28T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,143833,157805,False
143833,,Normal/Others,JYOTIRADITYA M. SCINDIA,GUNA,SHIVPURI(District Collector Shivpuri_IDA),1000000.0,585000.0,2025-02-24T00:00:00.000Z,2025-03-28T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,143833,177247,False
143833,,Normal/Others,JYOTIRADITYA M. SCINDIA,GUNA,SHIVPURI(District Collector Shivpuri_IDA),1000000.0,585000.0,2025-02-24T00:00:00.000Z,2025-03-28T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,143833,177251,False
143834,,Normal/Others,JYOTIRADITYA M. SCINDIA,GUNA,SHIVPURI(District Collector Shivpuri_IDA),1500000.0,585000.0,2024-12-10T00:00:00.000Z,2025-03-28T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,143834,157805,False
143834,,Normal/Others,JYOTIRADITYA M. SCINDIA,GUNA,SHIVPURI(District Collector Shivpuri_IDA),1000000.0,585000.0,2025-02-24T00:00:00.000Z,2025-03-28T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,143834,177247,False
143834,,Normal/Others,JYOTIRADITYA M. SCINDIA,GUNA,SHIVPURI(District Collector Shivpuri_IDA),1000000.0,585000.0,2025-02-24T00:00:00.000Z,2025-03-28T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,143834,177251,False
143835,,Normal/Others,JYOTIRADITYA M. SCINDIA,GUNA,SHIVPURI(District Collector Shivpuri_IDA),1500000.0,585000.0,2024-12-10T00:00:00.000Z,2025-03-28T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,143835,157805,False
143835,,Normal/Others,JYOTIRADITYA M. SCINDIA,GUNA,SHIVPURI(District Collector Shivpuri_IDA),1000000.0,585000.0,2025-02-24T00:00:00.000Z,2025-03-28T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,143835,177247,False
143835,,Normal/Others,JYOTIRADITYA M. SCINDIA,GUNA,SHIVPURI(District Collector Shivpuri_IDA),1000000.0,585000.0,2025-02-24T00:00:00.000Z,2025-03-28T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,143835,177251,False
143836,,Normal/Others,JYOTIRADITYA M. SCINDIA,GUNA,SHIVPURI(District Collector Shivpuri_IDA),1500000.0,585000.0,2024-12-10T00:00:00.000Z,2025-03-28T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,143836,157805,False
143836,,Normal/Others,JYOTIRADITYA M. SCINDIA,GUNA,SHIVPURI(District Collector Shivpuri_IDA),1000000.0,585000.0,2025-02-24T00:00:00.000Z,2025-03-28T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,143836,177247,False
143836,,Normal/Others,JYOTIRADITYA M. SCINDIA,GUNA,SHIVPURI(District Collector Shivpuri_IDA),1000000.0,585000.0,2025-02-24T00:00:00.000Z,2025-03-28T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,143836,177251,False
143837,,Normal/Others,JYOTIRADITYA M. SCINDIA,GUNA,SHIVPURI(District Collector Shivpuri_IDA),1500000.0,585000.0,2024-12-10T00:00:00.000Z,2025-03-28T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,143837,157805,False
143837,,Normal/Others,JYOTIRADITYA M. SCINDIA,GUNA,SHIVPURI(District Collector Shivpuri_IDA),1000000.0,585000.0,2025-02-24T00:00:00.000Z,2025-03-28T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,143837,177247,False
143837,,Normal/Others,JYOTIRADITYA M. SCINDIA,GUNA,SHIVPURI(District Collector Shivpuri_IDA),1000000.0,585000.0,2025-02-24T00:00:00.000Z,2025-03-28T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,143837,177251,False
143838,,Normal/Others,JYOTIRADITYA M. SCINDIA,GUNA,SHIVPURI(District Collector Shivpuri_IDA),1500000.0,585000.0,2024-12-10T00:00:00.000Z,2025-03-28T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,143838,157805,False
143838,,Normal/Others,JYOTIRADITYA M. SCINDIA,GUNA,SHIVPURI(District Collector Shivpuri_IDA),1000000.0,585000.0,2025-02-24T00:00:00.000Z,2025-03-28T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,143838,177247,False
143838,,Normal/Others,JYOTIRADITYA M. SCINDIA,GUNA,SHIVPURI(District Collector Shivpuri_IDA),1000000.0,585000.0,2025-02-24T00:00:00.000Z,2025-03-28T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,143838,177251,False
143839,,Normal/Others,JYOTIRADITYA M. SCINDIA,GUNA,SHIVPURI(District Collector Shivpuri_IDA),1500000.0,585000.0,2024-12-10T00:00:00.000Z,2025-03-28T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,143839,157805,False
143839,,Normal/Others,JYOTIRADITYA M. SCINDIA,GUNA,SHIVPURI(District Collector Shivpuri_IDA),1000000.0,585000.0,2025-02-24T00:00:00.000Z,2025-03-28T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,143839,177247,False
143839,,Normal/Others,JYOTIRADITYA M. SCINDIA,GUNA,SHIVPURI(District Collector Shivpuri_IDA),1000000.0,585000.0,2025-02-24T00:00:00.000Z,2025-03-28T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,143839,177251,False
151499,,Normal/Others,JYOTIRADITYA M. SCINDIA,GUNA,ASHOKNAGAR(DISTRICT COLLECTOR ASHOKNAGAR_IDA),1500000.0,991930.0,2024-12-10T00:00:00.000Z,2025-07-03T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,151499,157805,False
151499,,Normal/Others,JYOTIRADITYA M. SCINDIA,GUNA,ASHOKNAGAR(DISTRICT COLLECTOR ASHOKNAGAR_IDA),1000000.0,991930.0,2025-02-24T00:00:00.000Z,2025-07-03T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,151499,177247,False
151499,,Normal/Others,JYOTIRADITYA M. SCINDIA,GUNA,ASHOKNAGAR(DISTRICT COLLECTOR ASHOKNAGAR_IDA),1000000.0,991930.0,2025-02-24T00:00:00.000Z,2025-07-03T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,151499,177251,False
151500,,Normal/Others,JYOTIRADITYA M. SCINDIA,GUNA,ASHOKNAGAR(DISTRICT COLLECTOR ASHOKNAGAR_IDA),1500000.0,999442.0,2024-12-10T00:00:00.000Z,2025-10-10T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,151500,157805,False
151500,,Normal/Others,JYOTIRADITYA M. SCINDIA,GUNA,ASHOKNAGAR(DISTRICT COLLECTOR ASHOKNAGAR_IDA),1000000.0,999442.0,2025-02-24T00:00:00.000Z,2025-10-10T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,151500,177247,False
151500,,Normal/Others,JYOTIRADITYA M. SCINDIA,GUNA,ASHOKNAGAR(DISTRICT COLLECTOR ASHOKNAGAR_IDA),1000000.0,999442.0,2025-02-24T00:00:00.000Z,2025-10-10T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,151500,177251,False
191785,,Normal/Others,JYOTIRADITYA M. SCINDIA,GUNA,ASHOKNAGAR(DISTRICT COLLECTOR ASHOKNAGAR_IDA),1500000.0,998328.0,2024-12-10T00:00:00.000Z,2025-12-08T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,191785,157805,False
191785,,Normal/Others,JYOTIRADITYA M. SCINDIA,GUNA,ASHOKNAGAR(DISTRICT COLLECTOR ASHOKNAGAR_IDA),1000000.0,998328.0,2025-02-24T00:00:00.000Z,2025-12-08T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,191785,177247,False
191785,,Normal/Others,JYOTIRADITYA M. SCINDIA,GUNA,ASHOKNAGAR(DISTRICT COLLECTOR ASHOKNAGAR_IDA),1000000.0,998328.0,2025-02-24T00:00:00.000Z,2025-12-08T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,191785,177251,False
177248,,Normal/Others,JYOTIRADITYA M. SCINDIA,GUNA,GUNA(District Collector Guna_IDA),1500000.0,999500.0,2024-12-10T00:00:00.000Z,2026-02-06T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,177248,157805,False
177248,,Normal/Others,JYOTIRADITYA M. SCINDIA,GUNA,GUNA(District Collector Guna_IDA),1000000.0,999500.0,2025-02-24T00:00:00.000Z,2026-02-06T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,177248,177247,False
177248,,Normal/Others,JYOTIRADITYA M. SCINDIA,GUNA,GUNA(District Collector Guna_IDA),1000000.0,999500.0,2025-02-24T00:00:00.000Z,2026-02-06T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,177248,177251,False
151501,,Normal/Others,JYOTIRADITYA M. SCINDIA,GUNA,ASHOKNAGAR(DISTRICT COLLECTOR ASHOKNAGAR_IDA),1500000.0,995000.0,2024-12-10T00:00:00.000Z,2026-03-31T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,151501,157805,False
151501,,Normal/Others,JYOTIRADITYA M. SCINDIA,GUNA,ASHOKNAGAR(DISTRICT COLLECTOR ASHOKNAGAR_IDA),1000000.0,995000.0,2025-02-24T00:00:00.000Z,2026-03-31T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,151501,177247,False
151501,,Normal/Others,JYOTIRADITYA M. SCINDIA,GUNA,ASHOKNAGAR(DISTRICT COLLECTOR ASHOKNAGAR_IDA),1000000.0,995000.0,2025-02-24T00:00:00.000Z,2026-03-31T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,151501,177251,False
151498,,Normal/Others,JYOTIRADITYA M. SCINDIA,GUNA,ASHOKNAGAR(DISTRICT COLLECTOR ASHOKNAGAR_IDA),1500000.0,1000000.0,2024-12-10T00:00:00.000Z,2026-04-02T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,151498,157805,False
151498,,Normal/Others,JYOTIRADITYA M. SCINDIA,GUNA,ASHOKNAGAR(DISTRICT COLLECTOR ASHOKNAGAR_IDA),1000000.0,1000000.0,2025-02-24T00:00:00.000Z,2026-04-02T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,151498,177247,False
151498,,Normal/Others,JYOTIRADITYA M. SCINDIA,GUNA,ASHOKNAGAR(DISTRICT COLLECTOR ASHOKNAGAR_IDA),1000000.0,1000000.0,2025-02-24T00:00:00.000Z,2026-04-02T00:00:00.000Z,True,Madhya Pradesh,Lok Sabha,151498,177251,False
